,steam_id_a,steam_id_b,lat_a,lon_a,country_a,lat_b,lon_b,country_b
88606,7.656119804775965e+16,7.656119805461771e+16,-31.42008329999999,-64.1887761,AR,-34.6036844,-58.3815591,AR
88607,7.656119805123715e+16,7.656119805461771e+16,-34.6036844,-58.3815591,AR,-34.6036844,-58.3815591,AR
88608,7.656119805224718e+16,7.656119805461771e+16,-34.6036844,-58.3815591,AR,-34.6036844,-58.3815591,AR
88609,7.656119805408416e+16,7.656119805461771e+16,-34.5633312,-59.1208805,AR,-34.6036844,-58.3815591,AR
88702,7.656119801604066e+16,7.656119805475688e+16,52.406374,16.9251681,PL,34.1975048,-119.1770516,US
88704,7.656119800697043e+16,7.656119805477909e+16,51.1078852,17.0385376,PL,51.919438,19.145136,PL
88705,7.656119802242326e+16,7.656119805477909e+16,48.2081743,16.3738189,AT,51.919438,19.145136,PL
88707,7.656119804332918e+16,7.65611980548153e+16,32.7766642,-96.79698789999999,US,37.09024,-95.712891,US
88712,7.656119800014637e+16,7.656119805482946e+16,39.7392358,-104.990251,US,41.8781136,-87.6297982,US
88729,7.656119804944453e+16,7.656119805484656e+16,53.7190281,-2.0727839,GB,61.52401,105.318756,RU
88730,7.65611980545215e+16,7.656119805484656e+16,61.52401,105.318756,RU,61.52401,105.318756,RU
88767,7.656119800642757e+16,7.656119805479043e+16,47.569648,10.7004328,DE,52.1205333,11.6276237,DE
88768,7.656119802152886e+16,7.656119805479043e+16,40.79894729999999,-81.378447,US,52.1205333,11.6276237,DE
88791,7.656119796084454e+16,7.656119805489606e+16,-15.826691,-47.92182039999999,BR,37.09024,-95.712891,US
88792,7.656119805323035e+16,7.656119805489606e+16,15.2760578,-23.7484077,CV,37.09024,-95.712891,US
88796,7.656119800084942e+16,7.656119805489203e+16,-38.416097,-63.61667199999999,AR,-34.6036844,-58.3815591,AR
88797,7.65611980036605e+16,7.656119805489203e+16,-38.416097,-63.61667199999999,AR,-34.6036844,-58.3815591,AR
88798,7.656119801674346e+16,7.656119805489203e+16,-34.6036844,-58.3815591,AR,-34.6036844,-58.3815591,AR
88799,7.65611980215752e+16,7.656119805489203e+16,-34.6036844,-58.3815591,AR,-34.6036844,-58.3815591,AR
88800,7.65611980332087e+16,7.656119805489203e+16,-34.6036844,-58.3815591,AR,-34.6036844,-58.3815591,AR
88801,7.656119803945666e+16,7.656119805489203e+16,-34.9204948,-57.95356570000001,AR,-34.6036844,-58.3815591,AR
88804,7.65611980520723e+16,7.656119805491802e+16,-4.5612094,-37.7688612,BR,-23.2639992,-47.29967329999999,BR
88811,7.656119799586867e+16,7.65611980549043e+16,34.1361187,-117.865339,US,37.09024,-95.712891,US
88812,7.656119804625154e+16,7.65611980549043e+16,41.8781136,-87.6297982,US,37.09024,-95.712891,US
88850,7.65611979771775e+16,7.656119805497656e+16,-27.4697707,153.0251235,AU,51.919438,19.145136,PL
88856,7.656119805347309e+16,7.656119805505472e+16,48.3709108,17.5833218,SK,37.3890924,-5.9844589,ES
88859,7.656119802825605e+16,7.656119805502536e+16,51.165691,10.451526,DE,51.165691,10.451526,DE
88864,7.656119800720258e+16,7.656119805501867e+16,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
88891,7.656119803278595e+16,7.656119805512211e+16,-34.2080167,142.1245535,AU,-25.274398,133.775136,AU
88905,7.656119799810902e+16,7.656119805511491e+16,22.3193039,114.1693611,HK,39.3209801,-111.0937311,US
88940,7.656119804375078e+16,7.656119805520858e+16,60.12816100000001,18.643501,SE,40.5742298,48.3896404,AZ
88955,7.656119801175062e+16,7.656119805522888e+16,51.7592485,19.4559833,PL,51.8927182,21.0021679,PL
88956,7.656119802877882e+16,7.656119805522888e+16,41.8781136,-87.6297982,US,51.8927182,21.0021679,PL
88957,7.656119804329973e+16,7.656119805522888e+16,53.778422,20.4801192,PL,51.8927182,21.0021679,PL
88958,7.656119804328875e+16,7.656119805522888e+16,50.5716595,19.3219768,PL,51.8927182,21.0021679,PL
88962,7.656119801672123e+16,7.656119805524027e+16,48.3181795,7.441624099999999,FR,36.753768,3.0587561,DZ
88963,7.656119804516125e+16,7.656119805524027e+16,43.9351691,6.0679194,FR,36.753768,3.0587561,DZ
88970,7.656119796371506e+16,7.656119805523592e+16,49.2244365,17.6627635,CZ,52.52000659999999,13.404954,DE
88971,7.656119803211074e+16,7.656119805523592e+16,45.3453029,34.4997274,UA,52.52000659999999,13.404954,DE
88985,7.65611980187765e+16,7.65611980552177e+16,39.9167748,-8.6321415,PT,39.74953310000001,-8.807682999999999,PT
88986,7.656119802298592e+16,7.65611980552177e+16,39.8028555,-8.8607424,PT,39.74953310000001,-8.807682999999999,PT
89010,7.65611980404271e+16,7.656119805529678e+16,50.06465009999999,19.9449799,PL,50.06465009999999,19.9449799,PL
89119,7.656119803331541e+16,7.656119805542432e+16,31.046051,34.851612,IL,55.67341200000001,12.5964061,DK
89122,7.656119801927152e+16,7.65611980554247e+16,37.09024,-95.712891,US,39.9525839,-75.1652215,US
89219,7.656119799977262e+16,7.656119805558627e+16,46.227638,2.213749,FR,46.160329,-1.151139,FR
89220,7.656119805539952e+16,7.656119805558627e+16,50.58654500000001,5.6394323,BE,46.160329,-1.151139,FR
89232,7.656119803375698e+16,7.656119805563061e+16,50.503887,4.469936,BE,31.6687885,34.5742523,IL
89243,7.656119802723389e+16,7.656119805556264e+16,19.0759837,72.8776559,IN,36.778261,-119.4179324,US
89244,7.656119803087142e+16,7.656119805556264e+16,12.9715987,77.5945627,IN,36.778261,-119.4179324,US
89245,7.656119803845229e+16,7.656119805556264e+16,19.2183307,72.9780897,IN,36.778261,-119.4179324,US
89246,7.656119804353814e+16,7.656119805556264e+16,47.88639879999999,106.9057439,MN,36.778261,-119.4179324,US
89256,7.656119800078832e+16,7.656119805564424e+16,-2.1894128,-79.8890662,EC,53.7190281,-2.0727839,GB
89257,7.656119802710627e+16,7.656119805564424e+16,40.7127753,-74.0059728,US,53.7190281,-2.0727839,GB
89278,7.656119802289323e+16,7.656119805571264e+16,61.92410999999999,25.7481511,FI,61.92410999999999,25.7481511,FI
89282,7.656119801797203e+16,7.656119805568242e+16,-31.2532183,146.921099,AU,-25.274398,133.775136,AU
89288,7.656119803849686e+16,7.656119805570698e+16,51.165691,10.451526,DE,51.1313927,7.904944299999999,DE
89293,7.656119797884661e+16,7.656119805566459e+16,40.6331249,-89.3985283,US,37.09024,-95.712891,US
89294,7.656119804237613e+16,7.656119805566459e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
89295,7.656119804388976e+16,7.656119805566459e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
89309,7.656119804719562e+16,7.656119805566147e+16,12.879721,121.774017,PH,12.879721,121.774017,PH
89310,7.656119800921014e+16,7.656119805572736e+16,51.7592485,19.4559833,PL,12.087083,15.0148322,CM
89311,7.65611980471272e+16,7.656119805572736e+16,24.215527,-12.885834,EH,12.087083,15.0148322,CM
89312,7.656119804877518e+16,7.656119805572736e+16,51.919438,19.145136,PL,12.087083,15.0148322,CM
89326,7.656119797732291e+16,7.656119805566091e+16,53.7608608,-98.8138762,CA,40.4172871,-82.90712300000001,US
89327,7.656119799514672e+16,7.656119805566091e+16,33.4483771,-112.0740373,US,40.4172871,-82.90712300000001,US
89328,7.656119800036018e+16,7.656119805566091e+16,37.09024,-95.712891,US,40.4172871,-82.90712300000001,US
89329,7.65611980070351e+16,7.656119805566091e+16,37.09024,-95.712891,US,40.4172871,-82.90712300000001,US
89330,7.656119801817685e+16,7.656119805566091e+16,60.12816100000001,18.643501,SE,40.4172871,-82.90712300000001,US
89331,7.656119802382446e+16,7.656119805566091e+16,37.09024,-95.712891,US,40.4172871,-82.90712300000001,US
89332,7.656119802706182e+16,7.656119805566091e+16,31.9685988,-99.9018131,US,40.4172871,-82.90712300000001,US
89333,7.656119803566645e+16,7.656119805566091e+16,37.09024,-95.712891,US,40.4172871,-82.90712300000001,US
89337,7.65611979701663e+16,7.65611980556804e+16,32.715738,-117.1610838,US,37.09024,-95.712891,US
89338,7.656119800665714e+16,7.65611980556804e+16,31.5785074,-84.15574099999999,US,37.09024,-95.712891,US
89350,7.656119798656942e+16,7.656119805579675e+16,34.1008426,-117.7678355,US,51.253775,-85.323214,CA
89351,7.656119800528114e+16,7.656119805579675e+16,61.89263500000001,-6.9118061,FO,51.253775,-85.323214,CA
89403,7.656119801312594e+16,7.656119805587962e+16,53.7190281,-2.0727839,GB,37.09024,-95.712891,US
89404,7.656119802996256e+16,7.656119805587962e+16,48.7519112,-122.4786854,US,37.09024,-95.712891,US
89405,7.656119803742467e+16,7.656119805587962e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
89406,7.656119804304066e+16,7.656119805587962e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
89407,7.656119804667013e+16,7.656119805587962e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
89445,7.65611980117807e+16,7.656119805597088e+16,56.26392,9.501785,DK,55.8581302,9.8475881,DK
89446,7.656119801470894e+16,7.656119805597088e+16,56.26392,9.501785,DK,55.8581302,9.8475881,DK
89466,7.656119798397454e+16,7.656119805595176e+16,-23.5505199,-46.63330939999999,BR,-23.5505199,-46.63330939999999,BR
89467,7.656119804214422e+16,7.656119805595176e+16,-23.5505199,-46.63330939999999,BR,-23.5505199,-46.63330939999999,BR
89468,7.656119804225982e+16,7.656119805595176e+16,-14.235004,-51.92528,BR,-23.5505199,-46.63330939999999,BR
89469,7.656119804742528e+16,7.656119805595176e+16,-23.5505199,-46.63330939999999,BR,-23.5505199,-46.63330939999999,BR
89470,7.656119805168918e+16,7.656119805595176e+16,-14.235004,-51.92528,BR,-23.5505199,-46.63330939999999,BR
89471,7.656119805550242e+16,7.656119805595176e+16,-22.0087082,-47.8909263,BR,-23.5505199,-46.63330939999999,BR
89488,7.656119802696858e+16,7.656119805596354e+16,48.025854,13.9723665,AT,52.6367036,9.8450766,DE
89502,7.65611980531317e+16,7.656119805603595e+16,47.7510741,-120.7401385,US,47.2357137,39.701505,RU
89505,7.656119803282005e+16,7.65611980560137e+16,48.379433,31.1655799,UA,48.464717,35.046183,UA
89529,7.656119796792939e+16,7.656119805605416e+16,47.7510741,-120.7401385,US,53.5510846,9.9936819,DE
89530,7.656119799014238e+16,7.656119805605416e+16,60.12816100000001,18.643501,SE,53.5510846,9.9936819,DE
89553,7.656119803499077e+16,7.65611980560594e+16,51.165691,10.451526,DE,40.4172871,-82.90712300000001,US
89554,7.656119804969517e+16,7.65611980560594e+16,41.48754,-82.1015369,US,40.4172871,-82.90712300000001,US
89566,7.656119802440779e+16,7.656119805608779e+16,44.016521,21.005859,RS,56.130366,-106.346771,CA
89584,7.656119803946e+16,7.656119805609691e+16,42.4072107,-71.3824374,US,64.2008413,-149.4936733,US
89598,7.656119800599758e+16,7.656119805616648e+16,55.755826,37.6172999,RU,12.879721,121.774017,PH
89599,7.656119801052754e+16,7.656119805616648e+16,59.43696079999999,24.7535747,EE,12.879721,121.774017,PH
89600,7.65611980245331e+16,7.656119805616648e+16,58.37798299999999,26.7290383,EE,12.879721,121.774017,PH
89608,7.656119800413438e+16,7.656119805614422e+16,4.570868,-74.297333,CO,-14.235004,-51.92528,BR
89609,7.656119802249541e+16,7.656119805614422e+16,-27.4269255,-55.9467076,AR,-14.235004,-51.92528,BR
89610,7.656119803729131e+16,7.656119805614422e+16,-27.6140791,-48.6370861,BR,-14.235004,-51.92528,BR
89611,7.656119804309109e+16,7.656119805614422e+16,-26.9165792,-49.0717331,BR,-14.235004,-51.92528,BR
89612,7.656119799643446e+16,7.656119805622411e+16,46.0484585,18.2719173,HU,47.497912,19.040235,HU
89613,7.656119799802242e+16,7.656119805622411e+16,47.497912,19.040235,HU,47.497912,19.040235,HU
89614,7.656119801156491e+16,7.656119805622411e+16,47.162494,19.5033041,HU,47.497912,19.040235,HU
89615,7.656119801768462e+16,7.656119805622411e+16,47.162494,19.5033041,HU,47.497912,19.040235,HU
89616,7.65611980339163e+16,7.656119805622411e+16,61.52401,105.318756,RU,47.497912,19.040235,HU
89617,7.6561198034879e+16,7.656119805622411e+16,47.2306851,16.6218441,HU,47.497912,19.040235,HU
89618,7.656119803779117e+16,7.656119805622411e+16,46.6473027,21.2784255,HU,47.497912,19.040235,HU
89619,7.656119804176093e+16,7.656119805622411e+16,37.566535,126.9779692,KR,47.497912,19.040235,HU
89620,7.656119804560568e+16,7.656119805622411e+16,47.0680827,18.0352214,HU,47.497912,19.040235,HU
89621,7.656119804839197e+16,7.656119805622411e+16,47.6656965,19.676666,HU,47.497912,19.040235,HU
89622,7.656119805445653e+16,7.656119805622411e+16,47.2306851,16.6218441,HU,47.497912,19.040235,HU
89676,7.656119798138016e+16,7.656119805625867e+16,59.43696079999999,24.7535747,EE,58.9060418,24.4391071,EE
89677,7.656119799290163e+16,7.656119805625867e+16,61.3444047,22.9151332,FI,58.9060418,24.4391071,EE
89678,7.65611980388044e+16,7.656119805625867e+16,59.43696079999999,24.7535747,EE,58.9060418,24.4391071,EE
89715,7.656119805482958e+16,7.656119805626502e+16,-40.900557,174.885971,NZ,-40.900557,174.885971,NZ
89718,7.656119804106726e+16,7.656119805626987e+16,57.08864,9.263244,DK,56.26392,9.501785,DK
89720,7.656119799257082e+16,7.656119805629747e+16,9.3241652,-63.0147578,VE,10.4805937,-66.90360629999999,VE
89721,7.65611980028723e+16,7.656119805629747e+16,37.09024,-95.712891,US,10.4805937,-66.90360629999999,VE
89722,7.656119804435555e+16,7.656119805629747e+16,-34.6036844,-58.3815591,AR,10.4805937,-66.90360629999999,VE
89723,7.656119804672678e+16,7.656119805629747e+16,48.379433,31.1655799,UA,10.4805937,-66.90360629999999,VE
89724,7.656119804700706e+16,7.656119805629747e+16,10.1579312,-67.9972104,VE,10.4805937,-66.90360629999999,VE
89725,7.656119804972997e+16,7.656119805629747e+16,37.09024,-95.712891,US,10.4805937,-66.90360629999999,VE
89726,7.656119805504389e+16,7.656119805629747e+16,6.42375,-66.58973,VE,10.4805937,-66.90360629999999,VE
89729,7.656119801705411e+16,7.656119805628835e+16,53.07929619999999,8.8016936,DE,-29.040835,167.954712,NF
89740,7.656119802852789e+16,7.656119805633638e+16,46.227638,2.213749,FR,50.5838832,5.4996296,BE
89752,7.65611980144775e+16,7.656119805632976e+16,51.919438,19.145136,PL,54.3414186,18.6198996,PL
89753,7.656119801868584e+16,7.656119805632976e+16,61.52401,105.318756,RU,54.3414186,18.6198996,PL
89801,7.656119798917784e+16,7.656119805643827e+16,36.204824,138.252924,JP,36.204824,138.252924,JP
89811,7.656119800326474e+16,7.656119805642182e+16,-35.675147,-71.542969,CL,-35.675147,-71.542969,CL
89812,7.656119805329146e+16,7.656119805642182e+16,-33.4375545,-70.6504896,CL,-35.675147,-71.542969,CL
89833,7.656119803907949e+16,7.65611980564596e+16,53.7190281,-2.0727839,GB,61.52401,105.318756,RU
89837,7.656119801215757e+16,7.656119805647104e+16,37.09024,-95.712891,US,43.7400718,7.426643599999999,MC
89852,7.656119798300013e+16,7.656119805656219e+16,44.4267674,26.1025384,RO,44.90000269999999,23.1543463,RO
89868,7.656119799384024e+16,7.656119805651003e+16,51.165691,10.451526,DE,50.118346,7.3089527,DE
89869,7.656119801525794e+16,7.656119805651003e+16,47.2497427,9.9797373,AT,50.118346,7.3089527,DE
89875,7.656119798580515e+16,7.6561198056522e+16,53.7190281,-2.0727839,GB,36.8968908,30.7133233,TR
89876,7.65611980516845e+16,7.6561198056522e+16,41.0082376,28.9783589,TR,36.8968908,30.7133233,TR
89878,7.656119804945405e+16,7.656119805655176e+16,51.165691,10.451526,DE,48.6616037,9.3501336,DE
89884,7.656119798495816e+16,7.656119805656874e+16,41.902916,12.453389,VA,54.10678890000001,27.4129245,BY
89885,7.656119804108869e+16,7.656119805656874e+16,44.016521,21.005859,RS,54.10678890000001,27.4129245,BY
89886,7.656119805411826e+16,7.656119805656874e+16,35.6803997,139.7690174,JP,54.10678890000001,27.4129245,BY
89942,7.656119800469206e+16,7.656119805659984e+16,61.52401,105.318756,RU,27.386227,89.27760169999999,BT
89952,7.65611979908279e+16,7.656119805661445e+16,18.109581,-77.297508,JM,-22.472994,-48.5637543,BR
89953,7.656119800113008e+16,7.656119805661445e+16,-23.5505199,-46.63330939999999,BR,-22.472994,-48.5637543,BR
89954,7.65611980405884e+16,7.656119805661445e+16,-6.9261272,-39.5732886,BR,-22.472994,-48.5637543,BR
89960,7.656119805306291e+16,7.656119805672283e+16,54.7387621,55.9720554,RU,55.755826,37.6172999,RU
89961,7.65611980137622e+16,7.656119805668544e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
89984,7.656119799606462e+16,7.656119805668691e+16,50.4619209,-3.525315,GB,51.8072204,-0.8127664,GB
89985,7.656119802364086e+16,7.656119805668691e+16,54.6541971,-5.6730648,GB,51.8072204,-0.8127664,GB
89986,7.65611980258675e+16,7.656119805668691e+16,-31.2532183,146.921099,AU,51.8072204,-0.8127664,GB
89997,7.65611979883466e+16,7.656119805674459e+16,37.8881751,-4.7793835,ES,53.7190281,-2.0727839,GB
90000,7.656119800259051e+16,7.65611980566885e+16,56.130366,-106.346771,CA,39.074208,21.824312,GR
90001,7.656119801488354e+16,7.65611980566885e+16,37.9982945,23.7215764,GR,39.074208,21.824312,GR
90002,7.656119803364936e+16,7.65611980566885e+16,35.052399,24.871269,GR,39.074208,21.824312,GR
90003,7.656119804194614e+16,7.65611980566885e+16,39.074208,21.824312,GR,39.074208,21.824312,GR
90028,7.656119802200872e+16,7.65611980568072e+16,51.253775,-85.323214,CA,41.6032207,-73.087749,US
90029,7.656119804702181e+16,7.656119805680931e+16,41.8781136,-87.6297982,US,31.230416,121.473701,CN
90030,7.656119799868963e+16,7.656119805681987e+16,41.7151377,44.827096,GE,1.352083,103.819836,SG
90051,7.656119801959938e+16,7.656119805678362e+16,-14.235004,-51.92528,BR,-16.6868912,-49.2647943,BR
90069,7.656119802856514e+16,7.656119805682837e+16,56.83892609999999,60.6057025,RU,35.6761919,139.6503106,JP
90092,7.656119803165722e+16,7.656119805688472e+16,37.09024,-95.712891,US,53.7190281,-2.0727839,GB
90173,7.656119797446202e+16,7.656119805694987e+16,52.6368778,-1.1397592,GB,33.315241,44.3660671,IQ
90174,7.656119799962154e+16,7.656119805694987e+16,33.315241,44.3660671,IQ,33.315241,44.3660671,IQ
90175,7.656119805306446e+16,7.656119805694987e+16,33.315241,44.3660671,IQ,33.315241,44.3660671,IQ
90188,7.656119805304158e+16,7.656119805702363e+16,4.210484,101.975766,MY,2.725889,101.9378239,MY
90189,7.656119805413368e+16,7.656119805702363e+16,4.210484,101.975766,MY,2.725889,101.9378239,MY
90190,7.656119805693574e+16,7.656119805702363e+16,3.7633859,103.2201828,MY,2.725889,101.9378239,MY
90233,7.65611980355439e+16,7.656119805705986e+16,51.4438926,7.353197000000001,DE,13.794185,-88.89653,SV
90235,7.65611979605124e+16,7.656119805713328e+16,37.09024,-95.712891,US,61.52401,105.318756,RU
90236,7.656119798607638e+16,7.656119805713328e+16,44.016521,21.005859,RS,61.52401,105.318756,RU
90237,7.656119800411037e+16,7.656119805713328e+16,56.8057986,61.32381219999999,RU,61.52401,105.318756,RU
90238,7.656119800477166e+16,7.656119805713328e+16,55.00835259999999,82.9357327,RU,61.52401,105.318756,RU
90239,7.656119801360533e+16,7.656119805713328e+16,50.503887,4.469936,BE,61.52401,105.318756,RU
90240,7.656119801818054e+16,7.656119805713328e+16,44.016521,21.005859,RS,61.52401,105.318756,RU
90241,7.656119802155168e+16,7.656119805713328e+16,43.4023301,45.7187468,RU,61.52401,105.318756,RU
90242,7.656119803580224e+16,7.656119805713328e+16,44.016521,21.005859,RS,61.52401,105.318756,RU
90243,7.656119805199406e+16,7.656119805713328e+16,52.3666969,4.8945398,NL,61.52401,105.318756,RU
90249,7.656119801025886e+16,7.656119805715664e+16,47.6062095,-122.3320708,US,19.7514798,75.7138884,IN
90250,7.656119804470346e+16,7.656119805715664e+16,20.593684,78.96288,IN,19.7514798,75.7138884,IN
90251,7.656119805066406e+16,7.656119805715664e+16,20.593684,78.96288,IN,19.7514798,75.7138884,IN
90252,7.65611980528064e+16,7.656119805715664e+16,22.572646,88.36389500000001,IN,19.7514798,75.7138884,IN
90253,7.656119805343211e+16,7.656119805715664e+16,19.7514798,75.7138884,IN,19.7514798,75.7138884,IN
90254,7.656119805379194e+16,7.656119805715664e+16,12.9715987,77.5945627,IN,19.7514798,75.7138884,IN
90258,7.656119797583242e+16,7.656119805709896e+16,36.778261,-119.4179324,US,-17.713371,178.065032,FJ
90259,7.656119801196528e+16,7.656119805709896e+16,61.92410999999999,25.7481511,FI,-17.713371,178.065032,FJ
90260,7.656119803428597e+16,7.656119805709896e+16,41.87194,12.56738,IT,-17.713371,178.065032,FJ
90261,7.656119804056589e+16,7.656119805709896e+16,59.6104645,60.6177432,RU,-17.713371,178.065032,FJ
90262,7.656119804171451e+16,7.656119805709896e+16,52.4125287,12.5316444,DE,-17.713371,178.065032,FJ
90263,7.656119804361232e+16,7.656119805709896e+16,-25.274398,133.775136,AU,-17.713371,178.065032,FJ
90264,7.656119804920102e+16,7.656119805709896e+16,-38.9516784,-68.0591888,AR,-17.713371,178.065032,FJ
90265,7.656119805401317e+16,7.656119805709896e+16,59.9342802,30.3350986,RU,-17.713371,178.065032,FJ
90292,7.656119796541678e+16,7.656119805709744e+16,-14.235004,-51.92528,BR,40.6331249,-89.3985283,US
90293,7.656119797608248e+16,7.656119805709744e+16,44.7971939,-106.9561791,US,40.6331249,-89.3985283,US
90294,7.656119802363834e+16,7.656119805709744e+16,-15.826691,-47.92182039999999,BR,40.6331249,-89.3985283,US
90295,7.656119804294373e+16,7.656119805709744e+16,44.4267674,26.1025384,RO,40.6331249,-89.3985283,US
90296,7.65611980449454e+16,7.656119805709744e+16,37.09024,-95.712891,US,40.6331249,-89.3985283,US
90317,7.656119800768166e+16,7.65611980572544e+16,59.9342802,30.3350986,RU,37.09024,-95.712891,US
90318,7.656119804560328e+16,7.65611980572544e+16,51.725198,75.3150685,KZ,37.09024,-95.712891,US
90331,7.656119800745424e+16,7.656119805722306e+16,53.7190281,-2.0727839,GB,37.09024,-95.712891,US
90336,7.656119803870118e+16,7.65611980572176e+16,19.2183307,72.9780897,IN,4.210484,101.975766,MY
90347,7.656119798978067e+16,7.656119805726347e+16,51.165691,10.451526,DE,53.5395845,8.580942499999999,DE
90374,7.656119797292518e+16,7.656119805733424e+16,39.4699075,-0.3762881,ES,40.46366700000001,-3.74922,ES
90375,7.656119801338184e+16,7.656119805733424e+16,53.7190281,-2.0727839,GB,40.46366700000001,-3.74922,ES
90378,7.656119804625742e+16,7.656119805735363e+16,-42.4801402,-73.7624137,CL,-18.4882867,-70.2947978,CL
90405,7.656119800131666e+16,7.656119805727781e+16,37.09024,-95.712891,US,37.2295733,-80.4139393,US
90421,7.656119802087829e+16,7.65611980573825e+16,42.4072107,-71.3824374,US,37.09024,-95.712891,US
90444,7.656119801122816e+16,7.656119805736288e+16,51.165691,10.451526,DE,48.7904472,11.4978895,DE
90445,7.656119805617357e+16,7.656119805736288e+16,-25.586431,-49.4052251,BR,48.7904472,11.4978895,DE
90452,7.65611979963367e+16,7.656119805735917e+16,-22.9068467,-43.1728965,BR,54.9884804,73.3242361,RU
90509,7.656119798282357e+16,7.656119805747965e+16,-14.235004,-51.92528,BR,55.755826,37.6172999,RU
90512,7.656119804397638e+16,7.656119805745747e+16,37.09024,-95.712891,US,39.1031182,-84.5120196,US
90525,7.656119802933898e+16,7.65611980575407e+16,53.7190281,-2.0727839,GB,53.7190281,-2.0727839,GB
90548,7.656119797269461e+16,7.656119805757675e+16,46.2259177,13.1033646,IT,53.7190281,-2.0727839,GB
90549,7.656119801775875e+16,7.656119805757675e+16,45.47906709999999,9.8452433,IT,53.7190281,-2.0727839,GB
90550,7.656119802714685e+16,7.656119805757675e+16,43.7695604,11.2558136,IT,53.7190281,-2.0727839,GB
90551,7.656119805665917e+16,7.656119805757675e+16,37.09024,-95.712891,US,53.7190281,-2.0727839,GB
90568,7.65611979947688e+16,7.65611980575842e+16,-20.9175738,142.7027956,AU,26.4836842,117.9249002,CN
90569,7.65611980343915e+16,7.65611980575842e+16,37.09024,-95.712891,US,26.4836842,117.9249002,CN
90570,7.656119803704485e+16,7.65611980575842e+16,55.755826,37.6172999,RU,26.4836842,117.9249002,CN
90571,7.656119804467294e+16,7.65611980575842e+16,-33.8688197,151.2092955,AU,26.4836842,117.9249002,CN
90572,7.656119804550405e+16,7.65611980575842e+16,-25.274398,133.775136,AU,26.4836842,117.9249002,CN
90573,7.656119805486464e+16,7.65611980575842e+16,-37.8136276,144.9630576,AU,26.4836842,117.9249002,CN
90579,7.656119803666733e+16,7.656119805768826e+16,48.669026,19.699024,SK,56.26392,9.501785,DK
90603,7.656119804930549e+16,7.656119805764448e+16,56.130366,-106.346771,CA,56.130366,-106.346771,CA
90620,7.656119800658242e+16,7.65611980576604e+16,37.566535,126.9779692,KR,35.907757,127.766922,KR
90621,7.656119800976195e+16,7.65611980576604e+16,37.566535,126.9779692,KR,35.907757,127.766922,KR
90622,7.656119802119373e+16,7.65611980576604e+16,35.5383773,129.3113596,KR,35.907757,127.766922,KR
90623,7.656119803482077e+16,7.65611980576604e+16,35.907757,127.766922,KR,35.907757,127.766922,KR
90624,7.65611980551118e+16,7.65611980576604e+16,37.566535,126.9779692,KR,35.907757,127.766922,KR
90657,7.656119801109506e+16,7.656119805773966e+16,39.6012147,-9.0700991,PT,41.0954972,-8.6308422,PT
90658,7.656119804194565e+16,7.656119805773966e+16,39.39987199999999,-8.224454,PT,41.0954972,-8.6308422,PT
90659,7.656119805660653e+16,7.656119805773966e+16,41.0217731,-8.5383339,PT,41.0954972,-8.6308422,PT
90671,7.656119799147954e+16,7.656119805776464e+16,39.3111112,-94.9224637,US,27.6648274,-81.5157535,US
90672,7.656119801227166e+16,7.656119805776464e+16,37.09024,-95.712891,US,27.6648274,-81.5157535,US
90683,7.656119800507514e+16,7.656119805772171e+16,47.58237,12.16275,AT,53.7190281,-2.0727839,GB
90684,7.656119803436448e+16,7.656119805772171e+16,-23.6515085,-46.8521864,BR,53.7190281,-2.0727839,GB
90685,7.656119804270627e+16,7.656119805772171e+16,-25.4289541,-49.267137,BR,53.7190281,-2.0727839,GB
90686,7.65611980555023e+16,7.656119805772171e+16,52.4750743,-1.829833,GB,53.7190281,-2.0727839,GB
90687,7.656119805682306e+16,7.656119805772171e+16,-14.235004,-51.92528,BR,53.7190281,-2.0727839,GB
90711,7.656119797519357e+16,7.656119805781886e+16,-40.900557,174.885971,NZ,35.1595454,126.8526012,KR
90717,7.656119802977158e+16,7.656119805783432e+16,36.778261,-119.4179324,US,37.09024,-95.712891,US
90718,7.656119804091179e+16,7.656119805783432e+16,38.617127,-121.3282843,US,37.09024,-95.712891,US
90746,7.656119804520166e+16,7.656119805792987e+16,22.270978,113.576677,CN,51.253775,-85.323214,CA
90768,7.656119803823152e+16,7.656119805793142e+16,56.86186009999999,53.2324284,RU,53.4129429,59.00162330000001,RU
90775,7.656119802283555e+16,7.656119805790624e+16,10.607936,123.8857747,PH,-14.235004,-51.92528,BR
90776,7.656119804776149e+16,7.656119805790624e+16,-10.5740934,-37.3856581,BR,-14.235004,-51.92528,BR
90798,7.656119802425768e+16,7.656119805789949e+16,41.87194,12.56738,IT,41.9027835,12.4963655,IT
90807,7.656119799268346e+16,7.656119805801259e+16,-5.4983977,-39.3206241,BR,-23.5505199,-46.63330939999999,BR
90808,7.656119802413894e+16,7.656119805801259e+16,59.9342802,30.3350986,RU,-23.5505199,-46.63330939999999,BR
